,author,content,description,publishedAt,source,title,url,full_art
10,MPX,,"Joe Biden's numbers are at their lowest since May in the latest Fox News polling, yet Bernie Sanders is experiencing a boost. Also, Biden, Sanders, Warren and Harris lead Trump in a theoretical match-up.",2019-09-20,MSNBC,"Biden support falls, Sanders gains in new polling",https://www.msnbc.com/morning-joe/watch/biden-support-falls-sanders-gains-in-new-polling-69351493716,"Joe Biden's numbers are at their lowest since May in the latest Fox News polling, yet Bernie Sanders is experiencing a boost. Also, Biden, Sanders, Warren and Harris lead Trump in a theoretical match-up."
11,Steve Benen,"Rudy Giuliani is ostensibly one of Donald Trump’s most prominent allies, though the former New York City Mayor tends to cause more trouble for the president than he resolves.
Take last night, for example.
Giuliani, one of Trump’s personal lawyers, was inter… [+2913 chars]","Giuliani is ostensibly one of Trump's most prominent allies, though the former mayor tends to cause more trouble for the president than he resolves.",2019-09-20,MSNBC,"To assist Trump, Giuliani says a bit too much about a foreign scheme",http://www.msnbc.com/rachel-maddow-show/assist-trump-giuliani-says-bit-too-much-about-foreign-scheme,"Rudy Giuliani is ostensibly one of Donald Trump’s most prominent allies, though the former New York City Mayor tends to cause more trouble for the president than he resolves.

Take last night, for example.

Giuliani, one of Trump’s personal lawyers, was interviewed by CNN’s Chris Cuomo, and the host asked Giuliani whether he asked Ukrainian officials to investigate former Vice President Joe Biden. “No,” the Republican replied. “Actually, I didn’t.”

About 30 seconds later, viewers were treated to this exchange:

CUOMO: So, you did ask Ukraine to look into Joe Biden? GIULIANI: Of course, I did. CUOMO: You just said you didn’t. GIULIANI: No. I didn’t ask them to look into Joe Biden.

It actually went downhill from there.

To be sure, watching Giuliani’s apparent meltdown on national television was difficult. If he thought he was representing his client’s interests, the former mayor was mistaken.

But this was about more than just a former prominent politician embarrassing himself on camera. There’s actually a real story here, which may relate to the ongoing scandal about the intelligence community whistleblower.

As regular readers may recall, the New York Times published a curious article in May, raising questions about Biden’s work several years ago on a government-reform effort in Ukraine. There was some suggestion that the Delaware Democrat’s son may have benefited, but the claims of possible wrongdoing quickly unraveled, and the story went largely overlooked.

There was, however, a lingering question about what – or more accurately, who – was helping drive the story in the first place. The details were a little convoluted, but the Times’ article made clear that it was Rudy Giuliani who was helping lead an effort to get Ukrainian assistance for Donald Trump’s political agenda. (At one point, the story noted, “Mr. Giuliani called Mr. Trump excitedly to brief him on his findings.”)

According to the reporting, Giuliani was encouraging Ukraine to launch investigations intended to help Trump’s re-election campaign. It was a rather striking revelation in its own right: one of the American president’s lawyers appeared to be pressuring a foreign government to assist with a political scheme intended to help the American president stay in power.

Giuliani didn’t exactly deny the scheme at the time, saying, “There’s nothing illegal about it. Somebody could say it’s improper.”

Four months later, Giuliani was interviewed on CNN and appeared to say he did, in fact, ask Ukraine to investigate Biden.

In case this isn’t painfully obvious, at the heart of the Russia scandal was a foreign government’s intervention in an American political campaign during the 2016 cycle. Ahead of the 2020 cycle, Donald Trump’s lawyer apparently had the bright idea of turning to a different foreign government – which is eager to be in the United States’ good graces – hoping it too might help influence the direction of an American campaign.

And it’s against this backdrop that there’s a complaint from a U.S. intelligence community whistleblower, who filed a credible complaint accusing Trump of making an allegedly improper “promise” in a scandal involving Ukraine."
12,MPX,,"Senator Kamala Harris has decided to place all her marbles on Iowa, doubling the size of her staff in the state. Chris says it’s a good idea to in an effort to take on Joe Biden.",2019-09-20,MSNBC,Chris Matthews: Kamala Harris making a smart bet on Iowa,https://www.msnbc.com/hardball/watch/chris-matthews-kamala-harris-making-a-smart-bet-on-iowa-69421637908,"Senator Kamala Harris has decided to place all her marbles on Iowa, doubling the size of her staff in the state. Chris says it’s a good idea to in an effort to take on Joe Biden."
13,,,"Democratic presidential candidate Joe Biden responds to inquiry about son's business; Peter Doocy reports from Oxford, Iowa.",2019-09-20,Fox News,Joe Biden backs son amid Trump whistleblower report,http://video.foxnews.com/v/6088183919001/,no words found
14,Peter Schweizer,"As Congress and the White House wrestle over a whistleblower’s complaint against President Trump, the story took a new turn late Friday when the Wall Street Journal reported that, in a July phone call, Trump “repeatedly pressured the president of Ukraine” to … [+4064 chars]","There are plenty of questions about Joe Biden, his son and Ukraine that need to be answered.",2019-09-21,Fox News,"Peter Schweizer: Trump right to question Biden dealings with Ukraine, despite Dem criticism",https://www.foxnews.com/opinion/peter-schweizer-trump-is-right-to-call-for-probe-of-biden-dealings-with-ukraine,"As Congress and the White House wrestle over a whistleblower’s complaint against President Trump, the story took a new turn late Friday when the Wall Street Journal reported that, in a July phone call, Trump “repeatedly pressured the president of Ukraine” to investigate the dealings of Joe Biden’s family in Ukraine.

Trump’s call is reportedly the source of a complaint by a whistleblower against the president that has sparked a furor among Democrats in Congress, who are demanding to see the complaint.

If, as multiple news organizations are reporting, the whistleblower’s complaint centers on Ukraine, there is strong evidence that it relates to President Trump’s urging the Ukrainian government to investigate Hunter Biden, the former vice president’s son.

NEW DETAILS REPORTED ON TRUMP-UKRAINE CALL AS DEMS CLASH WITH WHITE HOUSE ON COMPLAINT

The story behind that story is itself worthy of serious scrutiny.

The proposed investigation involves Hunter Biden’s involvement with a controversial Ukrainian natural gas company while then-Vice President Biden was overseeing America’s Ukraine policy.

Critics of the president have accused Trump of attempting to “extort” Ukrainian officials for “dirt” on Biden, the current front-runner for the Democratic nomination to run against Trump next year.

But why would Ukraine have dirt on Joe Biden? For answers, one must look at Burisma, the Ukrainian gas company which, until earlier this year, employed Hunter Biden.

In April 2014, Hunter Biden agreed to join Burisma’s board of directors, ostensibly to advise on legal issues, The New Yorker reported. Biden had no known expertise on the natural gas industry, but Burisma was certainly in need of help.

Earlier that month, British officials had frozen the London bank accounts of Burisma’s owner, Mykola Zlochevsky, and soon after, Ukrainian officials opened their own corruption investigation into Burisma, the Kyiv Post in Ukraine reported.

Hunter Biden helped to recruit a legal team for Burisma, including former Obama administration Justice Department official John Buretta and several American consulting firms, The New York Times reported.

The younger Biden was well compensated for his efforts. Records obtained by the Government Accountability Institute show he was paid as much as $83,333 per month for his work at Burisma.

Hunter Biden claims he had no role in the investigation of the company, and that he never spoke about it with his father – but the facts show a troubling overlap with the Obama administration’s actions in Ukraine.

On April 16, 2014, White House records show that Devon Archer, Hunter Biden’s business partner, made a private visit to the White House for a meeting with Vice President Biden. Five days later, on April 21, Joe Biden landed in Kiev for a series of high-level meetings with Ukrainian officials.

Soon the United States and the International Monetary Fund would be pumping more than $1 billion into the Ukrainian economy, as I wrote in the New York Post.

CLICK HERE TO SIGN UP FOR OUR OPINION NEWSLETTER

The next day, there was a public announcement that Archer had been asked to join the board of Burisma. Three weeks after that, on May 13, it was officially announced that Hunter Biden would join, too. Like Hunter Biden, Archer had no background or experience in the energy sector.

In March 2016, Ukrainian officials fired Viktor Shokin, the controversial prosecutor general whose office was overseeing the investigation into Burisma, The New York Times reported.

Six months later, the Burisma case was dropped entirely, the Kyiv Post reported.

According to Joe Biden himself, the former vice president played a key role in the prosecutor’s dismissal.

CLICK HERE TO GET THE FOX NEWS APP

In March 2016, the then-vice president threatened to withhold $1 billion in U.S. loans if Shokin was not fired, according to Biden, who recounted the exchange in a 2018 speech: “I looked at them and said: I’m leaving in six hours. If the prosecutor is not fired, you’re not getting the money. Well, son of a b----. He got fired.”

While the propriety of Trump’s call to the Ukrainian president is certainly questionable and worthy of inquiry, the investigation he was hoping for certainly seems warranted on its own merits.

CLICK HERE TO READ MORE BY PETER SCHWEIZER"
15,Matt London,"New revelations, and now a previously-unseen interview, raising questions over former Vice President Joe Biden's account of his handling of Anita Hill's 1991 sexual harassment allegations against then-Supreme Court nominee Clarence Thomas.
Biden chaired the … [+4152 chars]",New revelations raising questions over former Vice President Joe Biden's account of his handling of Anita Hill's 1991 sexual harassment allegations against then-Supreme Court nominee Clarence Thomas.,2019-09-20,Fox News,New interview challenges Biden's account of major episode in American history,https://www.foxnews.com/media/new-allegation-challenges-bidens-account-of-major-episode-in-american-history,"New revelations, and now a previously-unseen interview, raising questions over former Vice President Joe Biden's account of his handling of Anita Hill's 1991 sexual harassment allegations against then-Supreme Court nominee Clarence Thomas.

Biden chaired the Senate Judiciary Committee during the confirmation hearing of Thomas and the committee heard testimony from Thomas and Hill. Biden has repeatedly claimed that he believed Hill from the very beginning and that he did everything in his power to keep Thomas from being confirmed.

'SPECIAL INTERESTS' WANTS TO TARNISH KAVANAUGH, AS THEY DID THOMAS: CLARENCE THOMAS ADVISER

However, Biden's account is challenged in the Fox Nation documentary 'The Confirmation Chronicles Vol. 2: High-tech Lynching' and now Fox Nation is releasing previously-unseen interviews elaborating on these claims.

In 'The Confirmation Chronicles Vol. 2: High-tech Lynching', former Senator Orrin Hatch R-Utah, who sat on the 1991 Judiciary committee with Biden, told Fox Nation that Biden told him during the hearings that he 'didn’t believe [Hill].'""

Longtime Thomas adviser and radio host, Armstrong Williams told Fox Nation that ""Biden assured [Thomas], repeatedly on the phone and in person, 'Clarence, you will be confirmed.'""

Now, in new interview material, Williams said ""Joe Biden wanted to vote for Thomas – remember. Joe Biden is getting grief right now because [of the way] they say he treated Anita Hill...by and large, the Southern Senators and Biden liked Thomas.""

Thomas' nomination was eventually confirmed by a narrow majority of 52 to 48. Biden voted against sending Thomas to the Supreme Court.

“Biden was always confidentially talking to Thomas saying ‘I’m with you. I’m with you.’ That’s something that people don’t know. Biden was very much encouraging him, behind the scenes. Telling him to hang in there...Behind the scenes, no one could have been more gracious than Biden,"" Williams continued.

WOULD IT GO VIRAL TODAY? EXPLOSIVE TESTIMONY IN THOMAS/HILL SAGA: NEW DOC

Biden's handling of the hearings has long been a point of contention for his critics, who fault Biden for not allowing more witnesses, supportive of Hill, to testify.

In March, Biden lamented his apparent inability to provide a different forum for Hill to air her allegations.

""To this day I regret I couldn't come up with a way to give her the kind of hearing she deserved,"" Biden said at a New York City event honoring young people who helped combat sexual assault on college campuses. ""I wish I could have done something.""

According to Williams, Biden pro-actively prevented witnesses from making allegations that Biden deemed unfounded. ""Well, there were people that wanted to testify, who had no credibility, that the other side was pushing for -- Biden never allowed them on the docket.""

FLASHBACK: KAVANAUGH'S WIFE RESPONDS TO SEXUAL ASSAULT ALLEGATIONS AGAINST HER HUSBAND

“I have a lot of respect for Biden. I've always found Biden to be fair, compassionate and really could read the tea leaves of where things are going, because he did let [Thomas and me] know 'This is not going well. But I am not going to allow what is garbage and unproven accusations...to make it into this hearing'. I mean – there were his colleagues, who were angry with him about it, but Biden was a stand-up kind of guy. I know conservatives are not going to like it, but as far as I'm concerned Biden was always decent,"" said Williams.

Williams also acknowledged that his account may not be politically-advantageous to Biden. “I had no issue with Biden during that process. Biden did all he could – this may not help him on-camera – Biden did all he could to be fair to Judge Thomas at the time. He could not have been more gracious and more communicative with the Justice at the time, and he apologized profusely. He felt so bad [about] what was happening to him and these allegations.”

'The Confirmation Chronicles Vol. 2: High-tech Lynching' is available exclusively on Fox Nation.

CLICK HERE TO SIGN UP FOR A FOX NATION FREE TRIAL

Fox Nation programs are viewable on-demand and from your mobile device app, but only for Fox Nation subscribers. Go to Fox Nation to start a free trial and watch the extensive library from Tomi Lahren, Pete Hegseth, Abby Hornacek, Laura Ingraham, Ainsley Earhardt, Greg Gutfeld, Judge Andrew Napolitano and many more Fox News personalities."
16,Sam Dorman,"Former Vice President Joe Biden is facing accusations of sexism this week after he pushed back on a female moderator's question about his record.
The incident occurred at the ""LGBTQ Presidential Forum"" hosted by GLAAD and the Iowa Gazette on Friday. One of t… [+2084 chars]",Former Vice President Joe Biden is facing accusations of sexism this week after he pushed back on a female moderator's question about his record.,2019-09-21,Fox News,Biden criticized after snarking to female moderator: 'Sexism with a smile',https://www.foxnews.com/media/joe-biden-snark-sexism-iowa,"Former Vice President Joe Biden is facing accusations of sexism this week after he pushed back on a female moderator's question about his record.

The incident occurred at the ""LGBTQ Presidential Forum"" hosted by GLAAD and the Iowa Gazette on Friday. One of the Gazette's writers, Lyz Lenz, seemed to question Biden's progressive bona fides when she asked about his opposition to the ""Don't Ask Don't Tell"" policy and a compliment he paid to Vice President Mike Pence.

""You have also praised Vice President Mike Pence as a decent guy,"" Lenz said, drawing boos from the crowd. ""You're a lovely person,"" Biden shot back with a smile on his face.

Lenz defended herself, saying that she was just ""asking the questions that people want to know."" According to some, like Time Magazine editor Anand Giridharadas, Biden's response was related to the moderator's gender.

""Last week, Joe Biden gave us an occasion to talk about 'racism with a smile.' Now he’s doing 'sexism with a smile.' Watch him grow angry at @lyzl's solid question -- and then try to slap her down in the most patronizing way,"" Giridharadas tweeted on Saturday.

Jamil Smith, a senior writer at Rolling Stone, similarly accused Biden of ""Paleolithic behavior."" ""I admire Lyz’s professionalism in this moment,"" he tweeted.

""Sad that it was even necessary. Biden keeps exhibiting this kind of Paleolithic behavior, and too many folks will excuse it because they’re used to seeing their male elders act like way. There is no such thing as benevolent sexism.""

Others piled on with critical tweets on Saturday. After the exchange on Friday, Lenz hinted that Biden continued his sarcasm as she walked off the stage.

""As I was walking off the stage with @JoeBiden he said to me dryly, 'You're a real sweetheart,'"" she tweeted.

CLICK HERE TO GET THE FOX NEWS APP

Biden's campaign did not immediately respond to a request for comment. The former vice president has also faced scrutiny for allegedly inappropriately touching women and his longtime support of the Hyde Amendment, a policy blocking taxpayer funding of most abortions. Biden announced he had changed his stance and opposed the Hyde Amendment earlier this year, shortly after his run for the presidency."
17,Joshua Nelson,"Former Vice President Joe Biden will need to rely on ""older"" African-American voters if he hopes to win the White House in 2020, according to A.B. Stoddard.
“This age divide in the African-American electorate is the crux of Joe Biden’s viability,” Stoddard t… [+1581 chars]","Former Vice President Joe Biden will rely on ""older"" African-American voters if he hopes to win the White House in 2020, according to A.B. Stoddard.",2019-09-20,Fox News,Joe Biden's White House hopes rely on older black voters: AB Stoddard,https://www.foxnews.com/media/joe-biden-older-african-american-support-ab-stoddard,"Former Vice President Joe Biden will need to rely on ""older"" African-American voters if he hopes to win the White House in 2020, according to A.B. Stoddard.

“This age divide in the African-American electorate is the crux of Joe Biden’s viability,” Stoddard told “The Daily Briefing” with Dana Perino. “If he loses older African-Americans along with his non-college white support, he won’t be the nominee,” she said.

The comments came after The New York Times ran a column titled, “Young Black Voters to Their Biden-Supporting Parents: ‘Is This Your King?” The piece looked at views of younger black voters, which in many case differ from theirs of their older counterparts.

FOX NEWS POLL: BIDEN AT NEW LOW IN DEMOCRATIC PRIMARY RACE

Stoddard said that the reason older African-Americans support the former vice president is that “they are afraid” and want to beat President Trump.

“They believe that the Obama presidency led to a flare-up of racism in this country, and President Donald Trump. They want to beat him,” she said.

CLICK HERE TO READ THE POLL RESULTS

Stoddard went on to say that older black voters believe the new direction of the progressive wing of the Democratic Party -- its vow to decriminalize border crossings, take away private insurance and stand up for other “radical positions” -- is “out of step with the country.”

CLICK HERE TO GET THE FOX NEWS APP

Biden has been considered the frontrunner for the Democratic nomination since before he even entered the race. However, while he currently still leads the field, his support has been diminishing, according to a new Fox News Poll.

Biden has the support of 29 percent of Democratic primary voters, according to the poll. That figure is down from 31 percent in August and 35 percent in May. His current 11-point lead is down from a high of 19 points in June."
18,Andrew McCarthy,"The Democratic media narrative of impeachment portrays President Trump and his administration as serial law-breakers who, true to form, obstruct all congressional investigations of wrongdoing. This then becomes the analytical framework for every new controver… [+1508 chars]",The fact that Joe Biden may end up being President Trump’s rival in the 2020 election does not immunize the former vice president from investigation.,2019-09-21,Fox News,Andrew McCarthy: What is Trump-Biden clash over Ukraine and whistleblower all about?,https://www.foxnews.com/opinion/andrew-mccarthy-whistleblower-frenzy,"The Democratic media narrative of impeachment portrays President Trump and his administration as serial law-breakers who, true to form, obstruct all congressional investigations of wrongdoing. This then becomes the analytical framework for every new controversy. There are at least two fundamental problems with this.

First, our constitutional system is based on friction between competing branches vested with separate but closely related powers. The framers understood that the two political branches would periodically try to usurp each other’s authorities. Congress often does this by enactments that seek to subject executive power to congressional (or judicial) supervision. Presidential pushback on such laws is not criminal obstruction; it is the Constitution in action.

CLICK HERE TO SIGN UP FOR OUR OPINION NEWSLETTER

Second, we’ve become so law-obsessed that we miss the forest for the trees. Often, the least important aspect of a controversy — viz., whether a law has been violated — becomes the dominant consideration. Short shrift is given to the more consequential aspects, such as whether we are being competently governed or whether power is being abused.

CLICK HERE TO GET THE FOX NEWS APP

These problems are now playing out in the Trump controversy du jour (or should I say de l’heure?): the intelligence community whistleblower.

As this column is written on Friday afternoon, the story is still evolving, with the president tweeting as ever, and The New York Times producing a report by no fewer than eight of its top journalists, joining the seven (and counting) who are working it for the Washington Post, which broke the story.

CLICK HERE TO READ MORE BY ANDREW MCCARTHY

CLICK HERE TO READ THE REST OF THIS COLUMN IN THE NATIONAL REVIEW"
19,Adam Shaw,"Former Vice President Joe Biden went on the offense Saturday over President Trump’s July phone call with the president of Ukraine, in which Trump reportedly urged the leader to investigate Biden’s son’s dealings in the country -- with Biden backing calls for … [+4035 chars]","Former Vice President Joe Biden on Saturday went on the offense over the growing controversy over President Trump’s phone call with the president of Ukraine, in which Trump reportedly urged the Ukrainian leader to investigate Biden’s son’s dealings in the cou…",2019-09-21,Fox News,"Biden goes on the attack over Ukraine controversy, pledges to beat Trump ‘like a drum’",https://www.foxnews.com/politics/biden-ukraine-controversy-beat-trump,"Former Vice President Joe Biden went on the offense Saturday over President Trump’s July phone call with the president of Ukraine, in which Trump reportedly urged the leader to investigate Biden’s son’s dealings in the country -- with Biden backing calls for a House investigation and for the White House to release the transcript of the call.

“Trump’s doing this because he knows I’ll beat him like a drum, and he’s using the abuse of power and every element of the presidency to try to do something to smear me,” he told reporters in Iowa.

NEW DETAILS REPORTED ON TRUMP-UKRAINE CALL AS DEMS CLASH WITH WHITE HOUSE ON COMPLAINT

The Wall Street Journal reported Friday that, in a July phone call, Trump repeatedly asked Ukrainian President Volodymyr Zelensky to work with Trump lawyer Rudy Giuliani on a probe into Hunter Biden.

Joe Biden, now a Democratic presidential candidate, has faced scrutiny for months over his role as VP in pressuring the country to fire its top prosecutor while he was leading a corruption investigation into a natural gas company that had ties to Hunter. Giuliani has suggested that Biden, as vice president, worked to protect the company from investigation.

On Saturday, Biden said that he had never spoken to Hunter about his business dealings in Ukraine, and backed calls for the House to investigate -- as well as suggesting it could begin a path to impeachment.

“Depending on what the House finds, he could be impeached but I’m not making that judgment now,” he said. “The House should investigate it, this appears to be an overwhelming abuse of power.”

He went on to call Trump a “serial abuser.”

“He abuses power everywhere he can and if he sees any threat to staying in power, he’ll do whatever he has to do -- but this crosses the line,” he said.

CONTROVERSY OVER TRUMP PHONE CALL CENTERS ON UKRAINE, AS PRESIDENT DECRIES 'PARTISAN' COMPLAINT

Biden’s remarks came just hours after Trump dismissed the controversy as a “Ukraine Witch Hunt” being stoked by the Democratic Party and the “fake news media,” and said that the real scandal was to do with Biden’s interactions in the country.

“The Fake News Media and their partner, the Democrat Party, want to stay as far away as possible from the Joe Biden demand that the Ukrainian Government fire a prosecutor who was investigating his son, or they won’t get a very large amount of U.S. money, so they fabricate a.story about me and a perfectly fine and routine conversation I had with the new President of the Ukraine,” he tweeted.

“Nothing was said that was in any way wrong, but Biden’s demand, on the other hand, was a complete and total disaster. The Fake News knows this but doesn’t want to report!”

What initially touched off the controversy is a secret whistleblower complaint that the director of national intelligence has kept from Congress, reportedly involving a ""promise"" Trump made to an unnamed foreign leader.

Trump dismissed the story as “ridiculous"" and a ""partisan hack job"" from the Oval Office on Friday and said his calls with foreign leaders are “always appropriate.”

The whistleblower complaint led House Intelligence Committee Adam Schiff, D-Calif., and other Democrats to call for an investigation and for the administration hand over the complaint as well as a transcript of the call -- even as acting Director of National Intelligence Joseph Maguire declined to share details with lawmakers.

Maguire is expected to testify publicly about the whistleblower complaint on Sept. 26. after being subpoenaed by the House intelligence committee. Schiff had accused Maguire of withholding a whistleblower complaint from Congress and questioned whether he had been directed to do so by the White House or the attorney general.

CLICK HERE TO GET THE FOX NEWS APP

On Saturday Trump said that the media was turning the story into one about him, as they are trying to “protect” the Democratic frontrunner.

“Now that the Democrats and the Fake News Media have gone ‘bust’ on every other of their Witch Hunt schemes, they are trying to start one just as ridiculous as the others, call it the Ukraine Witch Hunt, while at the same time trying to protect Sleepy Joe Biden,” he tweeted. “Will fail again!”

Fox News' Alex Pappas and The Associated Press contributed to this report."
20,Leslie Marshall,"Former Vice President Joe Biden’s many gaffes don’t mean he’s mentally unfit to be president, but if they raise enough questions with voters they might prevent him from getting the Democratic presidential nomination, or from getting elected if he becomes the … [+7310 chars]","The media and Joe Biden's opponents are focusing attention on his frequent gaffes, making voters wonder if he is mentally fit to be president.",2019-09-21,Fox News,"Leslie Marshall: Yes, Biden is prone to gaffes – Here’s what they really mean",https://www.foxnews.com/opinion/leslie-marshall-do-bidens-frequent-gaffes-mean-hes-too-old-and-unfit-to-be-president,"Former Vice President Joe Biden’s many gaffes don’t mean he’s mentally unfit to be president, but if they raise enough questions with voters they might prevent him from getting the Democratic presidential nomination, or from getting elected if he becomes the nominee.

Biden, his two leading competitors in the Democratic presidential primaries and President Trump are all in their 70s. The oldest is Sen. Bernie Sanders of Vermont at 78, followed by Biden at 76, Trump at 73, and Sen. Elizabeth of Warren of Massachusetts at 70.

Are all four too old for what is probably one of the most intellectually challenging jobs in the world, with enormous power over our lives and the future of the planet?

FOX NEWS POLL: BIDEN AT NEW LOW IN DEMOCRATIC PRIMARY RACE

Biden, Sanders, Warren and Trump all keep demanding and high-pressure schedules, traveling frequently, often getting little sleep, and speaking on an almost daily basis in front of TV cameras to answer questions from reporters and to address audiences large and small. That takes stamina and a quick mind.

But because they speak in public so often and most of what they say is recorded, each of them sometimes generates news stories when saying the wrong thing at the wrong time.

Biden, however, seems to exceed the average for the number of these gaffes. And because the former vice president’s frequent gaffes have now become an issue raising questions about his fitness to serve as president, they are getting outsized attention in the media and from his opponents.

Still, at this early stage in the 2020 presidential race Biden remains the front-runner for the Democratic nomination. A Fox News poll that came out this week shows Biden has the support of 29 percent of likely Democratic primary voters, compared with 18 percent for Sanders and 16 percent for Warren. However, Biden’s solid lead was down by two points since August and six points since May.

Biden has almost universal name recognition among voters from his eight years as President Barack Obama’s vice president and 36 years in the Senate before that. A centrist who doesn’t embrace the more far-left policies of Sanders and Warren, Biden has strong appeal for many voters because of his more moderate positions and because they believe he can make Trump a one-term president.

But what about all the Biden gaffes? His critics are raising questions about his mental fitness and whether he could be suffering from the early stages of dementia that could grow markedly worse at the end of a potential two terms in the White House.

So far the Democratic presidential candidate going after Trump most directly on the mental fitness issue is former Housing and Urban Development Secretary Julian Castro, who aggressively attacked Biden in the last presidential debate, accusing Biden of forgetting a comment he had made just minutes earlier.

But it turns out that Castro was the one who forgot what Biden said. Does the fact that Castro got mixed up mean he is suffering from dementia?

Look, dementia isn’t diagnosed by watching someone on a podium at a televised debate, where candidates are required to instantly respond to questions and sum up complex issues in a minute or less.

And once in office, presidents have advisers and briefings and time to learn and think about issues. No one is ever going to say to a president: Sir (or someday Madam), tell me in 60 seconds how to end terrorism, or end poverty, or improve our educational system, or balance the federal budget.

And when we look at Biden’s gaffes and question if he is possibly “losing it” or if he’s fit for office, we shouldn’t forget that President Trump certainly has made quite a few gaffes of his own.

More importantly, according to The Washington Post’s Fact Checker database, as of Aug. 5 Trump “had made 12,019 false or misleading claims.”

“President Trump’s proclivity for spouting exaggerated numbers, unwarranted boasts and outright falsehoods has continued at a remarkable pace,” a Post article reported.

Of course, the president and his supporters strongly dispute the Post tally, and the president regularly denounces the newspaper as biased against him and as purveying “fake news.”

But if voters are concerned about instances where Biden gets a bit confused at times and inadvertently says the wrong thing, they should be even more concerned about Trump’s “false and misleading claims.”

We all accidentally say the wrong thing sometimes and forget things or remember past events incorrectly. Those are innocent mistakes.

And we all age differently. Some people are past their peak mental performance in their 60s and some even have dementia at that age. Others are just fine mentally in their 80s and even beyond.

Space doesn’t permit a listing of all Biden’s gaffes, simply because there are so many. But importantly, he’s been making these gaffes for decades, going back to when he was a young man and in middle age. That hasn’t prevented him from devoting a lifetime to public service and accomplishing a great deal for the American people.

But let’s look at just a few of Biden’s gaffes.

Recently Biden has urged parents to keep “record players” on to improve the vocabulary of their

children. He said he was in Vermont when he was really in New Hampshire.

Biden said in August that he was still vice president at the time of the deadly shooting at Marjory Stoneman Douglas High School in Parkland, Fla., on Feb.14, 2018 – when he had been out of office for more than a year. An official with Biden’s campaign later said Biden had meant to refer to the shooting at Sandy Hook Elementary School in Connecticut, which occurred in December 2012.

CLICK HERE TO SIGN UP FOR OUR OPINION NEWSLETTER

And one of Biden’s gaffes, which was a favorite for many and quite funny, came during CNN’s July 31 presidential debate, when he asked voters to “go to Joe 30330.” He said later he meant to say “text.” “I was so focused on making the case for Joe, I said ‘Joe’ and I gave the number,” he said.

According to the Alzheimer’s Association: “There is no one test to determine if someone has dementia. Doctors diagnose Alzheimer’s and other types of dementia based on a careful medical history, a physical examination, laboratory tests, and the characteristic changes in thinking, day-to-day function and behavior associated with each type.”

I’m not a doctor and I certainly can’t diagnose Biden’s mental abilities. But you would think if he really was slipping mentally his own doctors, his wife, other family members and the people who work with him every day would notice something was seriously wrong.

And you would think Biden himself would notice and conclude for his own health and for the good of the country he deeply loves that he should withdraw from the presidential race – or resign from the presidency, should he become president and be stricken with dementia.

CLICK HERE TO GET THE FOX NEWS APP

The bottom line is that opponents attack each other in campaigns. This has begun happening in the 2020 presidential race and is going to get a lot worse. As the Democratic front-runner, Biden is a magnet for attacks – as always happens with front-runners.

My best advice to Biden is to focus on trying to reduce the number of gaffes he makes, working with his top advisers. He has an outstanding record in government and shouldn’t be pushed out of the race for slips of the tongue, as long as they don’t indicate he has more serious problems that make him unfit to be our next president.

CLICK HERE TO READ MORE BY LESLIE MARSHALL"
